date,region,valence,tavg,baseline_temp,sun_hours,rain_mm
2019-01-01,Finland,0.1275,2.2,5.9,0.35286388888888887,8.9
2019-01-02,Finland,0.1275,-2.6,5.9,0.0,1.8
2019-01-03,Finland,0.1275,-9.2,5.9,5.0,0.0
2019-01-04,Finland,0.125,-1.5,5.9,0.22550277777777777,5.8
2019-01-05,Finland,0.1574999999999999,-5.3,5.9,1.5903777777777777,0.0
2019-01-06,Finland,0.1574999999999999,-4.9,5.9,0.7603805555555555,0.3
2019-01-07,Finland,0.1574999999999999,0.7,5.9,0.7096361111111111,2.7
2019-01-08,Finland,0.1299999999999999,0.1,5.9,0.0,9.0
2019-01-09,Finland,0.1299999999999999,-1.8,5.9,0.0,6.4
2019-01-10,Finland,0.1624999999999999,-5.1,5.9,0.3018222222222222,0.0
2019-01-11,Finland,0.1299999999999999,0.8,5.9,3.5941444444444444,1.7
2019-01-12,Finland,0.1599999999999999,-1.9,5.9,5.429708333333333,0.0
2019-01-13,Finland,0.1599999999999999,-4.1,5.9,3.4182444444444444,0.5
2019-01-14,Finland,0.1949999999999999,-2.1,5.9,0.0,6.0
2019-01-15,Finland,0.1949999999999999,-5.6,5.9,0.0,0.4
2019-01-16,Finland,0.1149999999999999,-6.6,5.9,4.639891666666667,0.2
2019-01-17,Finland,0.1174999999999999,-3.8,5.9,0.0,11.9
2019-01-18,Finland,0.0849999999999999,-8.7,5.9,3.526652777777778,0.0
2019-01-19,Finland,0.0849999999999999,-7.2,5.9,3.919275,2.3
2019-01-20,Finland,0.0849999999999999,-7.2,5.9,4.776269444444444,0.6
2019-01-21,Finland,0.0849999999999999,-14.7,5.9,5.007330555555555,0.0
2019-01-22,Finland,0.0849999999999999,-14.9,5.9,2.205305555555556,0.0
2019-01-23,Finland,0.0849999999999999,-2.6,5.9,0.0,2.1
2019-01-24,Finland,0.0849999999999999,-6.8,5.9,2.9937416666666663,0.1
2019-01-25,Finland,0.0799999999999999,-4.7,5.9,0.0,1.5
2019-01-26,Finland,0.0799999999999999,-8.0,5.9,0.0,3.7
2019-01-27,Finland,0.0849999999999999,-15.0,5.9,6.637972222222222,0.0
2019-01-28,Finland,0.0849999999999999,-7.8,5.9,0.0,8.3
2019-01-29,Finland,0.0849999999999999,-4.6,5.9,0.0,4.8
2019-01-30,Finland,0.0849999999999999,-2.4,5.9,0.0,5.3
2019-01-31,Finland,0.1449999999999999,-1.5,5.9,3.178541666666667,0.1
2019-02-01,Finland,0.1075,-3.8,5.9,0.0,0.0
2019-02-02,Finland,0.1075,-4.2,5.9,0.0,1.6
2019-02-03,Finland,0.0774999999999999,-1.1,5.9,0.0,13.9
2019-02-04,Finland,0.0774999999999999,-3.7,5.9,0.0,0.0
2019-02-05,Finland,0.0774999999999999,-1.1,5.9,0.0,7.0
2019-02-06,Finland,0.1075,-3.6,5.9,6.317602777777777,3.0
2019-02-07,Finland,0.1075,-1.1,5.9,0.0,3.7
2019-02-08,Finland,0.0774999999999999,1.0,5.9,0.39923333333333333,2.9
2019-02-09,Finland,0.0875,1.6,5.9,0.0,3.8
2019-02-10,Finland,0.0875,1.7,5.9,0.0,6.8
2019-02-11,Finland,0.0099999999999999,0.6,5.9,0.0,7.9
2019-02-12,Finland,0.0099999999999999,-1.3,5.9,6.892994444444444,1.8
2019-02-13,Finland,0.0099999999999999,-1.9,5.9,0.12541944444444444,1.4
2019-02-14,Finland,0.0099999999999999,1.2,5.9,5.383333333333334,0.0
2019-02-15,Finland,0.0274999999999999,3.6,5.9,7.0,0.0
2019-02-16,Finland,0.0274999999999999,1.9,5.9,8.926466666666666,0.0
2019-02-17,Finland,0.0725,0.4,5.9,8.973922222222223,0.0
2019-02-18,Finland,0.0274999999999999,-1.2,5.9,4.610688888888888,0.0
2019-02-19,Finland,0.0274999999999999,1.7,5.9,0.0,6.7
2019-02-20,Finland,0.0399999999999999,-1.2,5.9,1.7780888888888888,0.8
2019-02-21,Finland,0.055,-7.9,5.9,9.0,0.0
2019-02-22,Finland,0.0074999999999999,-9.4,5.9,9.0,0.0
2019-02-23,Finland,0.0349999999999999,0.4,5.9,4.9324055555555555,2.8
2019-02-24,Finland,0.0349999999999999,1.8,5.9,6.270080555555555,0.0
2019-02-25,Finland,0.0524999999999999,3.4,5.9,9.0,0.0
2019-02-26,Finland,0.08,1.5,5.9,7.414813888888889,2.2
2019-02-27,Finland,0.08,1.8,5.9,7.458530555555555,0.0
2019-02-28,Finland,0.08,1.5,5.9,3.1642527777777776,0.3
2019-03-01,Finland,-0.005,-6.7,5.9,9.885283333333332,0.0
2019-03-02,Finland,0.05,-1.6,5.9,5.372369444444444,0.4
2019-03-03,Finland,0.0225,-5.4,5.9,6.03805,0.0
2019-03-04,Finland,0.0225,-3.5,5.9,1.1339222222222223,0.0
2019-03-05,Finland,0.0375,-5.0,5.9,6.969783333333334,3.6
2019-03-06,Finland,0.0225,-8.9,5.9,9.901044444444445,0.0
2019-03-07,Finland,0.0075,-0.5,5.9,0.0,6.8
2019-03-08,Finland,-0.035,2.5,5.9,6.711919444444445,5.1
2019-03-09,Finland,-0.0075,0.1,5.9,8.317475,4.7
2019-03-10,Finland,-0.0075,-1.0,5.9,3.1398499999999996,3.0
2019-03-11,Finland,0.0075,-6.1,5.9,6.4266749999999995,0.1
2019-03-12,Finland,0.0075,-5.7,5.9,2.2286972222222223,0.3
2019-03-13,Finland,0.0075,-4.6,5.9,2.0890083333333336,1.0
2019-03-14,Finland,0.0075,1.0,5.9,3.3396083333333335,4.7
2019-03-15,Finland,0.0075,1.4,5.9,1.7014222222222222,3.6
2019-03-16,Finland,0.0075,1.3,5.9,1.394263888888889,4.1
2019-03-17,Finland,0.0275,0.9,5.9,0.1542861111111111,7.5
2019-03-18,Finland,0.0275,2.3,5.9,6.744027777777778,5.8
2019-03-19,Finland,0.0275,1.4,5.9,0.23215,2.3
2019-03-20,Finland,0.0275,-0.1,5.9,4.8412194444444445,1.6
2019-03-21,Finland,0.0275,1.5,5.9,7.258172222222222,0.9
2019-03-22,Finland,0.0275,1.8,5.9,11.457911111111112,0.1
2019-03-23,Finland,0.0275,1.2,5.9,0.059802777777777774,1.8
2019-03-24,Finland,0.0075,2.6,5.9,11.879597222222223,0.0
2019-03-25,Finland,0.06,0.6,5.9,9.429947222222221,1.6
2019-03-26,Finland,0.06,-1.1,5.9,11.58363611111111,0.2
2019-03-27,Finland,0.06,-1.9,5.9,11.67761388888889,0.0
2019-03-28,Finland,0.0399999999999999,2.1,5.9,11.41178611111111,0.0
2019-03-29,Finland,0.0174999999999999,5.5,5.9,12.7811,0.0
2019-03-30,Finland,0.0174999999999999,4.3,5.9,10.528502777777778,0.0
2019-03-31,Finland,0.0774999999999999,2.2,5.9,5.089038888888889,5.1
2019-04-01,Finland,0.0174999999999999,2.0,5.9,12.938166666666667,0.0
2019-04-02,Finland,0.0474999999999999,2.3,5.9,11.802286111111112,0.0
2019-04-03,Finland,0.0174999999999999,4.5,5.9,13.0,0.0
2019-04-04,Finland,0.0174999999999999,5.3,5.9,12.886416666666666,0.0
2019-04-05,Finland,0.0374999999999999,4.7,5.9,13.0,0.0
2019-04-06,Finland,0.0374999999999999,4.7,5.9,13.0,0.0
2019-04-07,Finland,0.0374999999999999,5.7,5.9,11.895658333333333,0.0
2019-04-08,Finland,0.0674999999999999,1.8,5.9,1.0,3.0
2019-04-09,Finland,0.0099999999999999,1.6,5.9,1.5682416666666668,3.8
2019-04-10,Finland,0.0674999999999999,-0.2,5.9,2.373666666666667,0.2
2019-04-11,Finland,0.0349999999999999,-0.8,5.9,8.931991666666667,0.0
2019-04-12,Finland,0.0374999999999999,0.3,5.9,11.595780555555555,0.0
2019-04-13,Finland,-0.015,2.7,5.9,6.185955555555555,0.0
2019-04-14,Finland,-0.015,3.8,5.9,5.679613888888889,0.0
2019-04-15,Finland,-0.015,3.8,5.9,13.810725,0.0
2019-04-16,Finland,-0.015,5.1,5.9,13.993483333333334,0.0
2019-04-17,Finland,-0.015,5.0,5.9,14.023502777777779,0.0
2019-04-18,Finland,-0.015,7.2,5.9,14.189644444444445,0.0
2019-04-19,Finland,-0.015,9.6,5.9,11.932974999999999,0.0
2019-04-20,Finland,-0.015,7.9,5.9,11.503902777777778,0.0
2019-04-21,Finland,-0.015,5.6,5.9,14.44841388888889,0.0
2019-04-22,Finland,0.0099999999999999,8.2,5.9,8.069908333333332,0.0
2019-04-23,Finland,0.0099999999999999,10.1,5.9,14.552980555555557,0.0
2019-04-24,Finland,0.0099999999999999,9.8,5.9,14.880061111111111,0.0
2019-04-25,Finland,0.0099999999999999,11.3,5.9,10.671574999999999,0.1
2019-04-26,Finland,0.0149999999999999,11.6,5.9,7.572108333333333,3.0
2019-04-27,Finland,0.0149999999999999,11.6,5.9,15.0,0.3
2019-04-28,Finland,0.0149999999999999,6.1,5.9,15.0,0.0
2019-04-29,Finland,0.0299999999999999,4.9,5.9,15.050313888888889,0.0
2019-04-30,Finland,0.06,5.1,5.9,12.862633333333335,0.0
2019-05-01,Finland,0.0299999999999999,7.4,5.9,13.07055,2.4
2019-05-02,Finland,0.0149999999999999,4.6,5.9,0.20451111111111112,11.5
2019-05-03,Finland,0.0149999999999999,1.8,5.9,4.183694444444444,0.5
2019-05-04,Finland,0.0149999999999999,1.5,5.9,9.098747222222222,2.6
2019-05-05,Finland,0.0299999999999999,3.9,5.9,15.374513888888888,0.6
2019-05-06,Finland,0.0149999999999999,5.1,5.9,15.20658888888889,0.0
2019-05-07,Finland,0.0149999999999999,6.0,5.9,10.51681111111111,0.0
2019-05-08,Finland,0.0149999999999999,6.4,5.9,15.777236111111112,0.3
2019-05-09,Finland,0.045,7.6,5.9,15.915302777777777,0.0
2019-05-10,Finland,0.045,8.1,5.9,6.761405555555556,4.3
2019-05-11,Finland,0.0399999999999999,9.8,5.9,1.6608055555555554,18.6
2019-05-12,Finland,0.0699999999999999,9.0,5.9,10.753527777777776,2.0
2019-05-13,Finland,0.0399999999999999,7.6,5.9,0.20932222222222222,0.1
2019-05-14,Finland,0.0099999999999999,9.0,5.9,12.42788611111111,0.0
2019-05-15,Finland,0.0099999999999999,8.2,5.9,16.284805555555558,0.0
2019-05-16,Finland,0.0099999999999999,9.6,5.9,16.10662222222222,0.0
2019-05-17,Finland,0.0399999999999999,11.8,5.9,16.582625,0.0
2019-05-18,Finland,0.0399999999999999,13.0,5.9,16.734786111111113,0.0
2019-05-19,Finland,0.0399999999999999,14.8,5.9,13.347583333333334,0.0
2019-05-20,Finland,0.0349999999999999,16.8,5.9,10.578327777777778,0.3
2019-05-21,Finland,0.0349999999999999,17.0,5.9,16.685541666666666,0.0
2019-05-22,Finland,0.0349999999999999,15.0,5.9,13.588774999999998,0.0
2019-05-23,Finland,0.0349999999999999,12.7,5.9,12.561916666666667,0.9
2019-05-24,Finland,0.0349999999999999,9.8,5.9,0.0,7.9
2019-05-25,Finland,0.0399999999999999,10.6,5.9,10.33426111111111,3.8
2019-05-26,Finland,0.0399999999999999,9.2,5.9,5.3010166666666665,12.5
2019-05-27,Finland,0.0349999999999999,9.8,5.9,12.164194444444444,0.8
2019-05-28,Finland,0.0349999999999999,11.4,5.9,8.940302777777777,1.0
2019-05-29,Finland,0.0349999999999999,12.1,5.9,12.64691111111111,6.6
2019-05-30,Finland,0.0349999999999999,10.8,5.9,16.310641666666665,0.0
2019-05-31,Finland,0.0349999999999999,11.8,5.9,12.0,2.7
2019-06-01,Finland,0.0349999999999999,11.4,5.9,9.86381388888889,1.0
2019-06-02,Finland,0.0349999999999999,12.7,5.9,8.291355555555556,5.5
2019-06-03,Finland,0.0349999999999999,11.6,5.9,16.72081111111111,1.0
2019-06-04,Finland,0.0149999999999999,16.4,5.9,16.505127777777776,0.0
2019-06-05,Finland,0.045,16.3,5.9,17.360580555555554,0.0
2019-06-06,Finland,0.0199999999999999,18.3,5.9,17.54351666666667,0.0
2019-06-07,Finland,0.0199999999999999,19.2,5.9,17.159230555555556,0.0
2019-06-08,Finland,0.0149999999999999,19.5,5.9,17.153458333333333,0.0
2019-06-09,Finland,0.0149999999999999,16.4,5.9,13.181366666666666,0.9
2019-06-10,Finland,0.0049999999999999,15.0,5.9,15.732252777777777,0.0
2019-06-11,Finland,0.0049999999999999,15.6,5.9,13.955605555555556,0.0
2019-06-12,Finland,0.0049999999999999,14.9,5.9,15.01981111111111,0.1
2019-06-13,Finland,0.0049999999999999,14.3,5.9,6.3477500000000004,6.3
2019-06-14,Finland,0.0,15.4,5.9,4.0,1.4
2019-06-15,Finland,0.03,16.2,5.9,16.702619444444444,1.2
2019-06-16,Finland,0.0,16.5,5.9,17.811616666666666,0.0
2019-06-17,Finland,-0.005,17.7,5.9,17.99687777777778,0.3
2019-06-18,Finland,-0.005,17.8,5.9,17.560383333333334,0.0
2019-06-19,Finland,-0.005,17.6,5.9,16.882533333333335,0.0
2019-06-20,Finland,-0.005,18.3,5.9,17.604044444444444,0.1
2019-06-21,Finland,-0.005,18.7,5.9,16.603458333333332,0.6
2019-06-22,Finland,-0.005,16.6,5.9,17.046691666666664,0.4
2019-06-23,Finland,-0.005,15.8,5.9,15.538583333333333,0.1
2019-06-24,Finland,-0.005,18.1,5.9,17.983069444444446,0.0
2019-06-25,Finland,-0.005,15.8,5.9,8.438102777777777,0.1
2019-06-26,Finland,-0.005,14.9,5.9,8.326263888888889,4.1
2019-06-27,Finland,-0.005,15.2,5.9,8.491744444444445,5.2
2019-06-28,Finland,-0.005,16.4,5.9,17.82332222222222,0.3
2019-06-29,Finland,-0.005,15.4,5.9,12.518413888888889,0.0
2019-06-30,Finland,-0.005,17.1,5.9,15.824633333333333,0.0
2019-07-01,Finland,-0.005,18.2,5.9,16.871925,0.9
2019-07-02,Finland,-0.005,15.8,5.9,11.111525,7.3
2019-07-03,Finland,-0.005,14.2,5.9,1.0202555555555555,3.9
2019-07-04,Finland,-0.005,13.2,5.9,15.005455555555555,0.3
2019-07-05,Finland,-0.005,12.4,5.9,8.564666666666666,22.6
2019-07-06,Finland,-0.005,13.3,5.9,7.594227777777778,17.0
2019-07-07,Finland,-0.005,13.4,5.9,9.403675000000002,4.0
2019-07-08,Finland,-0.005,14.5,5.9,4.440680555555556,9.9
2019-07-09,Finland,-0.005,12.9,5.9,3.64585,2.1
2019-07-10,Finland,-0.005,15.4,5.9,11.122863888888888,0.5
2019-07-11,Finland,-0.005,12.6,5.9,7.569602777777778,2.9
2019-07-12,Finland,-0.01,13.3,5.9,14.171886111111112,0.2
2019-07-13,Finland,-0.01,15.3,5.9,9.574338888888889,0.5
2019-07-14,Finland,-0.01,13.9,5.9,14.192763888888889,0.1
2019-07-15,Finland,-0.01,15.0,5.9,14.722091666666666,1.0
2019-07-16,Finland,-0.01,15.7,5.9,10.454102777777777,5.7
2019-07-17,Finland,-9.251858538542973e-19,16.6,5.9,17.0,0.0
2019-07-18,Finland,-9.251858538542973e-19,17.9,5.9,17.0,0.0
2019-07-19,Finland,-0.01,18.7,5.9,16.334102777777776,0.0
2019-07-20,Finland,-0.01,18.6,5.9,17.0,0.1
2019-07-21,Finland,-0.01,18.5,5.9,17.0,0.0
2019-07-22,Finland,-9.251858538542973e-19,18.8,5.9,13.477458333333333,2.1
2019-07-23,Finland,-0.01,20.2,5.9,16.650483333333334,0.1
2019-07-24,Finland,-9.251858538542973e-19,22.3,5.9,16.80081111111111,0.0
2019-07-25,Finland,-0.01,20.6,5.9,16.962763888888887,0.0
2019-07-26,Finland,-0.01,20.9,5.9,16.816055555555558,0.0
2019-07-27,Finland,-0.01,23.2,5.9,16.927719444444445,0.0
2019-07-28,Finland,-0.01,24.5,5.9,16.513625,0.7
2019-07-29,Finland,-0.01,17.6,5.9,12.26665,0.0
2019-07-30,Finland,-0.01,14.4,5.9,8.465716666666667,0.5
2019-07-31,Finland,-0.02,15.6,5.9,11.782430555555555,0.0
2019-08-01,Finland,-0.02,15.0,5.9,10.936613888888889,0.0
2019-08-02,Finland,0.0124999999999999,15.5,5.9,10.037430555555556,0.1
2019-08-03,Finland,0.0124999999999999,13.8,5.9,12.279838888888888,0.3
2019-08-04,Finland,0.0124999999999999,13.1,5.9,11.895752777777778,0.0
2019-08-05,Finland,0.0124999999999999,16.1,5.9,13.728205555555556,0.0
2019-08-06,Finland,0.0124999999999999,16.3,5.9,14.847047222222223,1.3
2019-08-07,Finland,0.0124999999999999,16.1,5.9,7.6677027777777775,8.8
2019-08-08,Finland,0.0124999999999999,16.2,5.9,13.607075,0.4
2019-08-09,Finland,-0.02,16.3,5.9,8.748108333333333,6.2
2019-08-10,Finland,-0.02,16.6,5.9,13.355658333333334,0.0
2019-08-11,Finland,-0.02,17.2,5.9,6.620313888888889,8.2
2019-08-12,Finland,-0.02,17.7,5.9,11.573219444444444,0.8
2019-08-13,Finland,-0.02,17.3,5.9,13.562425000000001,0.4
2019-08-14,Finland,-0.02,16.3,5.9,13.378041666666666,7.6
2019-08-15,Finland,-0.02,16.3,5.9,14.424716666666667,0.2
2019-08-16,Finland,-0.02,16.2,5.9,13.896647222222223,0.2
2019-08-17,Finland,-0.02,17.9,5.9,14.242052777777777,0.2
2019-08-18,Finland,-0.02,18.5,5.9,13.0,0.0
2019-08-19,Finland,-0.02,17.6,5.9,7.262016666666666,5.5
2019-08-20,Finland,-0.02,17.2,5.9,14.886933333333333,0.4
2019-08-21,Finland,-0.02,16.6,5.9,10.552233333333334,1.8
2019-08-22,Finland,0.0099999999999999,16.2,5.9,14.701755555555556,0.5
2019-08-23,Finland,-0.02,15.4,5.9,3.7434,13.3
2019-08-24,Finland,-0.02,16.5,5.9,14.310119444444444,0.2
2019-08-25,Finland,-0.02,14.9,5.9,14.021019444444445,0.0
2019-08-26,Finland,-0.02,18.2,5.9,8.649280555555556,0.0
2019-08-27,Finland,-0.0210526315789473,17.2,5.9,13.412527777777777,0.0
2019-08-28,Finland,-0.02,17.7,5.9,13.679344444444444,0.0
2019-08-29,Finland,-0.02,18.9,5.9,13.21351111111111,0.0
2019-08-30,Finland,-0.01,18.6,5.9,9.563019444444445,7.7
2019-08-31,Finland,-0.01,17.2,5.9,13.004616666666667,0.0
2019-09-01,Finland,-0.01,17.1,5.9,13.198019444444444,0.0
2019-09-02,Finland,-1.387778780781446e-18,18.1,5.9,10.197183333333333,6.4
2019-09-03,Finland,-1.387778780781446e-18,15.0,5.9,8.173038888888888,0.0
2019-09-04,Finland,-0.01,15.4,5.9,12.216422222222223,1.5
2019-09-05,Finland,0.0199999999999999,15.7,5.9,6.241858333333333,5.5
2019-09-06,Finland,-0.01,14.7,5.9,13.0,4.7
2019-09-07,Finland,-1.387778780781446e-18,13.6,5.9,6.203575,2.0
2019-09-08,Finland,-1.387778780781446e-18,15.3,5.9,6.5046388888888895,0.6
2019-09-09,Finland,-1.387778780781446e-18,16.2,5.9,7.991286111111111,7.8
2019-09-10,Finland,-3.23815048849004e-18,18.1,5.9,12.0,0.0
2019-09-11,Finland,-0.01,16.1,5.9,6.255602777777777,9.4
2019-09-12,Finland,-0.01,15.0,5.9,5.6608583333333335,7.0
2019-09-13,Finland,0.0199999999999999,13.1,5.9,6.533008333333334,3.2
2019-09-14,Finland,-0.01,11.0,5.9,12.319805555555556,0.0
2019-09-15,Finland,0.0399999999999999,10.7,5.9,2.565072222222222,17.4
2019-09-16,Finland,0.03,10.6,5.9,10.590275,0.3
2019-09-17,Finland,0.03,8.7,5.9,6.1911499999999995,0.6
2019-09-18,Finland,0.03,8.3,5.9,11.858377777777779,0.0
2019-09-19,Finland,0.03,6.4,5.9,10.955769444444444,0.2
2019-09-20,Finland,0.0299999999999999,6.7,5.9,9.955177777777777,0.1
2019-09-21,Finland,0.0,8.9,5.9,1.3980361111111113,2.2
2019-09-22,Finland,0.0,7.0,5.9,11.837602777777779,0.1
2019-09-23,Finland,0.0,5.6,5.9,8.594277777777778,0.1
2019-09-24,Finland,0.0099999999999999,6.5,5.9,7.164408333333333,3.1
2019-09-25,Finland,0.03,7.1,5.9,0.196725,3.6
2019-09-26,Finland,0.0049999999999999,8.4,5.9,11.0,0.1
2019-09-27,Finland,-1.387778780781446e-18,8.8,5.9,7.807022222222222,0.1
2019-09-28,Finland,0.0149999999999999,10.9,5.9,10.932194444444445,0.0
2019-09-29,Finland,0.0099999999999999,11.9,5.9,5.739255555555555,3.9
2019-09-30,Finland,0.0099999999999999,11.5,5.9,9.849505555555556,2.4
2019-10-01,Finland,0.0099999999999999,8.4,5.9,10.0,7.4
2019-10-02,Finland,-1.387778780781446e-18,7.3,5.9,5.257899999999999,3.2
2019-10-03,Finland,0.03,4.8,5.9,0.4819277777777778,1.7
2019-10-04,Finland,-2.775557561562892e-18,2.6,5.9,4.365866666666667,1.9
2019-10-05,Finland,0.0,1.9,5.9,7.3725805555555555,0.0
2019-10-06,Finland,0.0049999999999999,2.4,5.9,10.0,0.4
2019-10-07,Finland,-0.005,3.2,5.9,6.871594444444445,0.4
2019-10-08,Finland,-0.005,2.8,5.9,8.527733333333334,0.0
2019-10-09,Finland,-0.005,3.9,5.9,6.0,0.4
2019-10-10,Finland,0.0249999999999999,6.3,5.9,2.0934861111111114,3.5
2019-10-11,Finland,-0.005,9.2,5.9,6.427811111111111,3.2
2019-10-12,Finland,-0.015,9.1,5.9,7.142883333333334,13.3
2019-10-13,Finland,0.0049999999999999,8.3,5.9,9.597933333333332,1.3
2019-10-14,Finland,0.0399999999999999,5.3,5.9,2.0,7.9
2019-10-15,Finland,0.0399999999999999,3.2,5.9,6.246283333333333,0.7
2019-10-16,Finland,0.0149999999999999,6.6,5.9,0.0,1.4
2019-10-17,Finland,0.0149999999999999,4.9,5.9,0.0,4.8
2019-10-18,Finland,-9.251858538542973e-19,7.4,5.9,2.359377777777778,1.4
2019-10-19,Finland,0.0049999999999999,10.6,5.9,2.6846944444444443,4.2
2019-10-20,Finland,0.0049999999999999,9.4,5.9,0.0,12.0
2019-10-21,Finland,0.0049999999999999,7.2,5.9,3.778872222222222,0.5
2019-10-22,Finland,0.0049999999999999,8.6,5.9,0.0,0.7
2019-10-23,Finland,-9.251858538542973e-19,9.2,5.9,6.8536222222222225,0.0
2019-10-24,Finland,-9.251858538542973e-19,10.3,5.9,4.274258333333333,0.1
2019-10-25,Finland,-2.775557561562892e-18,10.4,5.9,1.0,2.8
2019-10-26,Finland,0.0,7.8,5.9,0.0,10.9
2019-10-27,Finland,-0.01,2.9,5.9,0.0,8.3
2019-10-28,Finland,-0.03,0.6,5.9,1.406525,2.1
2019-10-29,Finland,-0.03,-1.0,5.9,8.089291666666666,0.0
2019-10-30,Finland,-0.03,-1.0,5.9,6.344169444444444,0.0
2019-10-31,Finland,-0.02,3.3,5.9,5.335797222222222,0.5
2019-11-01,Finland,-0.01,1.2,5.9,7.656677777777778,0.0
2019-11-02,Finland,-9.251858538542973e-19,4.3,5.9,0.0,7.7
2019-11-03,Finland,-0.01,3.3,5.9,0.0,0.6
2019-11-04,Finland,-0.01,0.3,5.9,5.1327694444444445,0.0
2019-11-05,Finland,-0.01,-1.0,5.9,3.0,0.0
2019-11-06,Finland,-0.005,-2.2,5.9,6.103463888888889,0.0
2019-11-07,Finland,-0.005,-0.5,5.9,0.0,0.4
2019-11-08,Finland,0.0049999999999999,1.5,5.9,0.0,3.9
2019-11-09,Finland,-0.015,5.7,5.9,0.0,1.7
2019-11-10,Finland,-0.015,6.9,5.9,0.0,10.9
2019-11-11,Finland,-0.02,1.6,5.9,0.0,0.0
2019-11-12,Finland,-0.01,3.0,5.9,3.0,2.9
2019-11-13,Finland,-0.01,6.3,5.9,0.0,21.1
2019-11-14,Finland,-0.03,8.1,5.9,0.0,6.1
2019-11-15,Finland,-0.04,3.5,5.9,5.304908333333333,0.0
2019-11-16,Finland,-0.04,1.9,5.9,0.0,0.2
2019-11-17,Finland,-0.03,6.7,5.9,0.3470861111111111,5.7
2019-11-18,Finland,-0.03,5.9,5.9,2.355786111111111,0.5
2019-11-19,Finland,-0.03,6.5,5.9,0.0,1.5
2019-11-20,Finland,0.0,5.5,5.9,1.3933611111111113,0.0
2019-11-21,Finland,0.0,4.4,5.9,0.0,0.0
2019-11-22,Finland,0.0,2.1,5.9,0.05180277777777778,0.2
2019-11-23,Finland,-2.775557561562892e-18,0.3,5.9,0.0,0.6
2019-11-24,Finland,0.0299999999999999,-0.7,5.9,5.0,0.0
2019-11-25,Finland,0.0299999999999999,0.1,5.9,0.0,0.0
2019-11-26,Finland,0.0299999999999999,0.9,5.9,0.0,0.6
2019-11-27,Finland,0.0149999999999999,2.0,5.9,0.0,8.2
2019-11-28,Finland,0.0299999999999999,3.1,5.9,0.0,10.2
2019-11-29,Finland,0.0149999999999999,3.5,5.9,0.0,12.2
2019-11-30,Finland,0.0299999999999999,-3.1,5.9,5.939272222222223,0.1
2019-12-01,Finland,0.09,-1.6,5.9,5.502188888888889,0.0
2019-12-02,Finland,0.0449999999999999,-2.0,5.9,5.867997222222223,0.1
2019-12-03,Finland,0.0449999999999999,-1.8,5.9,5.834086111111111,0.0
2019-12-04,Finland,0.0449999999999999,3.1,5.9,5.0,0.8
2019-12-05,Finland,0.06,5.2,5.9,0.0,0.0
2019-12-06,Finland,0.06,5.2,5.9,0.0,5.6
2019-12-07,Finland,0.06,5.4,5.9,0.0,6.7
2019-12-08,Finland,0.0083333333333333,2.4,5.9,4.074986111111111,5.2
2019-12-09,Finland,0.0483333333333333,5.6,5.9,2.9325,4.3
2019-12-10,Finland,0.0383333333333333,-0.6,5.9,1.6635111111111112,5.3
2019-12-11,Finland,0.0366666666666666,0.3,5.9,0.0,2.4
2019-12-12,Finland,0.0366666666666666,1.2,5.9,0.0,2.0
2019-12-13,Finland,0.0299999999999999,2.2,5.9,0.2553666666666667,1.3
2019-12-14,Finland,0.0616666666666666,2.4,5.9,0.0,2.1
2019-12-15,Finland,0.0883333333333333,2.2,5.9,0.0,7.4
2019-12-16,Finland,0.0699999999999999,2.7,5.9,0.0,1.5
2019-12-17,Finland,0.0699999999999999,3.1,5.9,3.7305833333333336,5.6
2019-12-18,Finland,0.1099999999999999,4.0,5.9,0.0,17.9
2019-12-19,Finland,0.1099999999999999,0.9,5.9,4.448463888888889,0.1
2019-12-20,Finland,0.1099999999999999,3.3,5.9,0.0,1.0
2019-12-21,Finland,0.06,3.0,5.9,0.0,0.9
2019-12-22,Finland,0.06,3.8,5.9,0.0,1.8
2019-12-23,Finland,0.09,2.8,5.9,0.5680111111111111,0.0
2019-12-24,Finland,0.09,1.4,5.9,0.0,1.7
2019-12-25,Finland,0.1099999999999999,1.1,5.9,0.0,3.6
2019-12-26,Finland,0.1,0.3,5.9,0.0,0.0
2019-12-27,Finland,0.1299999999999999,-1.4,5.9,0.0,0.2
2019-12-28,Finland,0.1,-5.0,5.9,5.021477777777777,0.0
2019-12-29,Finland,0.1,1.0,5.9,0.0,1.1
2019-12-30,Finland,0.0849999999999999,4.5,5.9,0.0,0.3
2019-12-31,Finland,0.0549999999999999,1.3,5.9,1.0331972222222223,0.0
2020-01-01,Finland,0.0999999999999999,0.8,5.9,1.0,0.0
2020-01-02,Finland,0.0849999999999999,2.5,5.9,4.8166416666666665,0.0
2020-01-03,Finland,0.045,4.2,5.9,0.0,2.4
2020-01-04,Finland,0.0349999999999999,1.3,5.9,5.0,0.0
2020-01-05,Finland,0.095,-1.6,5.9,5.055558333333333,0.0
2020-01-06,Finland,0.0649999999999999,1.5,5.9,0.0,3.1
2020-01-07,Finland,0.095,4.5,5.9,0.0,0.5
2020-01-08,Finland,0.0649999999999999,4.6,5.9,0.0,3.2
2020-01-09,Finland,0.0499999999999999,2.2,5.9,5.146702777777778,0.0
2020-01-10,Finland,0.0499999999999999,-2.7,5.9,4.555205555555556,0.0
